County,State,Population,Poverty Rate
Adams County, Washington,19261,22.807746222937542
Garfield County, Washington,2226,11.545372866127583
Mason County, Washington,61569,15.866751124754341
Skagit County, Washington,121725,14.104744300677757
Stevens County, Washington,43858,15.463541429157736
Spokane County, Washington,490764,14.746599180053957
Lincoln County, Washington,10344,13.486078886310905
Chelan County, Washington,75138,12.66469695759802
Jefferson County, Washington,30524,12.44594417507535
Kitsap County, Washington,258903,9.598189283245077
King County, Washington,2118119,10.03291127646747
Pacific County, Washington,20940,18.371537726838586
Pend Oreille County, Washington,13066,16.416653910913823
San Juan County, Washington,16221,10.517230750262007
Skamania County, Washington,11498,13.115324404244216
Whitman County, Washington,47794,23.517596351006404
Yakima County, Washington,248279,18.69993032032512
Clallam County, Washington,73439,16.820762809951116
Cowlitz County, Washington,103590,16.6010232647939
Ferry County, Washington,7568,20.903805496828753
Klickitat County, Washington,21172,14.821462308709616
Lewis County, Washington,76012,15.769878440246277
Douglas County, Washington,40585,13.633115683134163
Grays Harbor County, Washington,71454,15.332941472835671
Island County, Washington,80323,9.230232934526848
Pierce County, Washington,845193,11.988741033113147
Wahkiakum County, Washington,4105,13.5931790499391
Franklin County, Washington,89124,15.504241281809614
Walla Walla County, Washington,59862,13.131869967592129
Grant County, Washington,93420,15.705416399058018
Whatcom County, Washington,212738,14.868053662251219
Snohomish County, Washington,771904,8.695122709559739
Campbell County, Wyoming,48116,9.248482833153213
Lincoln County, Wyoming,18791,9.195891650258103
Johnson County, Wyoming,8562,9.78743284279374
Natrona County, Wyoming,81023,9.687372721326044
Laramie County, Wyoming,97031,10.128721748719482
Converse County, Wyoming,14166,7.906254411972328
Niobrara County, Wyoming,2479,12.948769665187575
Teton County, Wyoming,22923,6.809754395148977
Sweetwater County, Wyoming,44527,11.844498843398387
Platte County, Wyoming,8703,10.364242215328048
Sheridan County, Wyoming,29964,6.627953544253104
Big Horn County, Wyoming,11920,12.734899328859061
Crook County, Wyoming,7347,5.036069143868246
Park County, Wyoming,29276,6.831534362617844
Albany County, Wyoming,37944,21.623972169512967
Carbon County, Wyoming,15689,12.652176684301102
Goshen County, Wyoming,13479,12.61963053638994
Uinta County, Wyoming,20758,14.683495519799596
Washakie County, Wyoming,8253,12.589361444323277
Hot Springs County, Wyoming,4741,12.21261337270618
Fremont County, Wyoming,40354,13.332011696486099
Sublette County, Wyoming,10037,7.402610341735579
Weston County, Wyoming,7117,13.671490796683996
Rock County, Wisconsin,161226,13.986577847245481
Taylor County, Wisconsin,20344,10.76484467164766
Waushara County, Wisconsin,24170,10.500620604054614
Adams County, Wisconsin,20111,12.217194570135746
Bayfield County, Wisconsin,15004,10.857104772060783
Lafayette County, Wisconsin,16755,10.32527603700388
Monroe County, Wisconsin,45303,12.374456437763504
Pierce County, Wisconsin,41226,10.022801144908552
Wood County, Wisconsin,73427,10.945564982908195
Ashland County, Wisconsin,15779,14.037644971164205
Calumet County, Wisconsin,49737,5.8648491062991335
Florence County, Wisconsin,4354,8.314193844740469
Jefferson County, Wisconsin,84586,9.43063863996406
Kenosha County, Wisconsin,167886,14.053583979605209
Iron County, Wisconsin,5748,14.805149617258177
Clark County, Wisconsin,34513,12.995103294410802
St. Croix County, Wisconsin,87142,4.70840696793739
Oconto County, Wisconsin,37465,8.957693847591084
Lincoln County, Wisconsin,27994,8.96620704436665
Waupaca County, Wisconsin,51651,10.660006582641188
Barron County, Wisconsin,45358,11.327659949733233
Sawyer County, Wisconsin,16384,17.242431640625
Green Lake County, Wisconsin,18745,11.272339290477461
Price County, Wisconsin,13566,11.661506707946337
Marquette County, Wisconsin,15164,11.553679767871275
Marinette County, Wisconsin,40712,12.831597563371979
Milwaukee County, Wisconsin,956586,20.0685563033538
Racine County, Wisconsin,195101,11.595532570309738
Winnebago County, Wisconsin,169540,11.649168337855373
Dunn County, Wisconsin,44260,11.769091730682332
Forest County, Wisconsin,9035,17.05589374654123
Green County, Wisconsin,36869,8.766172122921695
Grant County, Wisconsin,51742,14.15291252754049
Rusk County, Wisconsin,14211,14.903947646189572
Shawano County, Wisconsin,41136,11.226176584986387
Sheboygan County, Wisconsin,115094,7.952630024154169
Langlade County, Wisconsin,19190,14.481500781657113
Menominee County, Wisconsin,4506,35.28628495339547
Outagamie County, Wisconsin,183288,8.457727729038453
Vernon County, Wisconsin,30378,16.347356639673446
Buffalo County, Wisconsin,13243,10.616929698708752
Columbia County, Wisconsin,56790,8.073604507835887
Kewaunee County, Wisconsin,20378,9.083325154578468
La Crosse County, Wisconsin,117582,13.816740657583644
Brown County, Wisconsin,258004,10.97657400660455
Eau Claire County, Wisconsin,102388,13.865882720631324
Marathon County, Wisconsin,135293,10.166083980693754
Oneida County, Wisconsin,35352,8.805725277212039
Polk County, Wisconsin,43328,9.728120384047267
Trempealeau County, Wisconsin,29510,8.827516096238563
Washburn County, Wisconsin,15638,12.78935925310142
Waukesha County, Wisconsin,396731,4.948945255097282
Dodge County, Wisconsin,87833,8.303257317864585
Walworth County, Wisconsin,102917,12.053402256187024
Vilas County, Wisconsin,21465,15.09433962264151
Crawford County, Wisconsin,16313,12.450193097529578
Juneau County, Wisconsin,26427,13.414311121201802
Manitowoc County, Wisconsin,79680,10.085341365461847
Sauk County, Wisconsin,63340,11.14935269971582
Washington County, Wisconsin,133967,5.464032187031134
Burnett County, Wisconsin,15239,14.384145941334733
Chippewa County, Wisconsin,63445,10.284498384427456
Dane County, Wisconsin,522837,12.050218328083131
Door County, Wisconsin,27443,8.315417410632948
Douglas County, Wisconsin,43503,13.753074500609154
Fond du Lac County, Wisconsin,102082,8.215944044983445
Jackson County, Wisconsin,20531,12.186449758901174
Iowa County, Wisconsin,23576,8.907363420427554
Pepin County, Wisconsin,7282,12.881076627300192
Ozaukee County, Wisconsin,87817,5.792728059487343
Portage County, Wisconsin,70371,12.44404655326768
Richland County, Wisconsin,17626,13.326903438102804
